ini_immune,f_mutant_beta,n_test,seq_prop,seq_mode,prob_not_detected,expected_day_1,sd_expected_day,prob95_day_1,max_diff,gmean_err,prop_days_w_mea,prop_days_abv20_absdiff
10,1.0,800,75,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,75,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,75,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,75,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,80,0,0.0,3.714,0.7033482058686854,2,4.585575339658202,0.27549417331691284,13.33333333333333,0.0
10,1.0,800,80,1,0.0,25.714,13.234324741041808,29,11.332035250156453,1.2378598265671459,13.33333333333333,0.7
10,1.0,800,80,2,0.0,13.962,9.34247493107891,22,7.52432731972039,0.7420596938170341,13.33333333333333,0.041666666666666664
10,1.0,800,80,3,0.0,8.565,5.001879026305394,12,6.0748035996720375,0.546710041351052,13.33333333333333,0.0
10,1.0,800,80,4,0.0,5.948,2.511892833224699,7,5.236799142430129,0.4220239788387589,13.33333333333333,0.0
10,1.0,800,80,5,0.0,4.704,1.319896255819421,5,3.5153684177192854,0.5054040832534277,13.33333333333333,0.0
10,1.0,800,85,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,85,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,85,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,85,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,85,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,85,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,90,0,0.0,3.656,0.6797985923243194,2,4.589766813542536,0.27323160274070246,13.33333333333333,0.0
10,1.0,800,90,1,0.0,25.649,13.501781256452688,30,11.893545625861544,1.2697591607877676,13.33333333333333,0.9416666666666667
10,1.0,800,90,2,0.0,14.451,9.483645846326114,24,7.527795698428933,0.7517572228978969,13.33333333333333,0.03333333333333333
10,1.0,800,90,3,0.0,8.466,4.918234747654186,13,5.858565751961947,0.5479518497150949,13.33333333333333,0.0
10,1.0,800,90,4,0.0,5.914,2.5520809385905294,7,5.23756244159665,0.42128673818624707,13.33333333333333,0.0
10,1.0,800,90,5,0.0,4.682,1.301756724803283,5,3.6494880894306574,0.5425155611661919,13.33333333333333,0.0
10,1.0,800,95,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,95,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,95,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,95,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,95,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,95,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.0,800,100,0,0.0,3.589,0.6741910215462183,2,4.590862637290977,0.2687800465947707,13.33333333333333,0.0
10,1.0,800,100,1,0.0,25.717,13.59646184765635,27,11.317025822063819,1.2550319485977042,13.33333333333333,0.6333333333333332
10,1.0,800,100,2,0.0,14.375,9.274502217984068,18,7.526999681843058,0.7542322970535231,13.33333333333333,0.05
10,1.0,800,100,3,0.0,8.425,4.934645450863287,12,6.009561666762767,0.535701850622384,13.33333333333333,0.0
10,1.0,800,100,4,0.0,6.12,2.5230865950192762,8,5.317351991091121,0.4221330123414393,13.33333333333333,0.0
10,1.0,800,100,5,0.0,4.696,1.281884248763213,5,3.8494766284194633,0.567048864418645,13.33333333333333,0.0
10,1.2,800,1,0,0.0,16.698,8.855688523159518,20,7.460822458987545,0.9606972448511834,13.33333333333333,0.008333333333333333
10,1.2,800,1,1,0.0,22.521,11.084061323152964,26,9.90360707347293,1.2404785343401896,13.33333333333333,0.25
10,1.2,800,1,2,0.0,17.753,9.65003181933169,21,7.977785207252618,0.9911747549450222,13.33333333333333,0.008333333333333333
10,1.2,800,1,3,0.0,17.045,9.197476206469283,20,7.652499842966094,0.9783054651184293,13.33333333333333,0.016666666666666666
10,1.2,800,1,4,0.0,17.258,9.067174292449089,23,7.426926275187571,0.9685638708022847,13.33333333333333,0.016666666666666666
10,1.2,800,1,5,0.0,17.565,9.404478678758286,29,8.557165552237544,1.064837642651118,13.33333333333333,0.04999999999999999
10,1.2,800,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,2,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,2,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,2,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,3,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,3,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,3,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,4,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,4,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,5,0,0.0,7.688,3.366004454243337,10,4.346051176483646,0.5124665790906336,13.33333333333333,0.0
10,1.2,800,5,1,0.0,22.24,11.376899130863112,28,9.973621532256299,1.2448094556595097,13.33333333333333,0.22499999999999998
10,1.2,800,5,2,0.0,13.003,7.272818221630792,17,6.204907461836368,0.7677514091149904,13.33333333333333,0.0
10,1.2,800,5,3,0.0,8.229,3.850114593409186,12,4.7516017843750875,0.5484491727837566,13.33333333333333,0.0
10,1.2,800,5,4,0.0,7.851,3.515559437437825,10,4.474177275600382,0.5307822454338066,13.33333333333333,0.0
10,1.2,800,5,5,0.0,7.533,3.0903820898816803,9,6.1275757103467114,0.6484203991843137,13.33333333333333,0.0
10,1.2,800,10,0,0.0,5.902,1.9794732416262448,7,4.009882529784617,0.3973139377765643,13.33333333333333,0.0
10,1.2,800,10,1,0.0,21.822,11.267265296746467,25,10.270849204648112,1.2363487546383036,13.33333333333333,0.3416666666666666
10,1.2,800,10,2,0.0,12.3,7.097772775905015,15,6.362811822685951,0.7837884479592199,13.33333333333333,0.0
10,1.2,800,10,3,0.0,8.089,4.162980832217392,13,4.916918307802214,0.5507882323580302,13.33333333333333,0.0
10,1.2,800,10,4,0.0,6.067,2.203943821509153,7,4.029647746495278,0.4172102424879712,13.33333333333333,0.0
10,1.2,800,10,5,0.0,5.992,2.1327176288680327,7,5.825630897007781,0.5732343182187396,13.33333333333333,0.0
10,1.2,800,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,15,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,15,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,15,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,15,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,15,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,20,0,0.0,4.808,1.280928091961753,5,3.840092337337863,0.33160429487043885,13.33333333333333,0.0
10,1.2,800,20,1,0.0,22.591,11.513308615479534,29,9.97333895518521,1.2293095282381743,13.33333333333333,0.2583333333333333
10,1.2,800,20,2,0.0,12.967,7.362208439939276,17,6.326476939639712,0.7794633903235706,13.33333333333333,0.0
10,1.2,800,20,3,0.0,8.06,3.899693270964732,12,4.766790984958112,0.5489677594905016,13.33333333333333,0.0
10,1.2,800,20,4,0.0,6.117,2.242842246200419,7,4.130283266893335,0.41999222305062567,13.33333333333333,0.0
10,1.2,800,20,5,0.0,4.881,1.341132967918408,5,5.522989168304989,0.5278018961531865,13.33333333333333,0.0
10,1.2,800,25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,25,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,25,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,25,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,25,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,25,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,30,0,0.0,4.419,0.9666299050688291,3,3.7484924418679046,0.29415314376642165,13.33333333333333,0.0
10,1.2,800,30,1,0.0,21.991,11.436770467169424,27,9.969239147634871,1.2513459945217769,13.33333333333333,0.24166666666666664
10,1.2,800,30,2,0.0,12.938,7.457329801461631,16,6.291206495874843,0.7845947081288354,13.33333333333333,0.0
10,1.2,800,30,3,0.0,8.117,3.982357363443187,12,4.776389125405831,0.5509020141628483,13.33333333333333,0.0
10,1.2,800,30,4,0.0,6.174,2.1996732854136685,7,4.165644264130493,0.419313951416065,13.33333333333333,0.0
10,1.2,800,30,5,0.0,4.769,1.2598516683428358,4,5.858952735054823,0.5823566536094645,13.33333333333333,0.0
10,1.2,800,35,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,35,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,35,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,35,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,35,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,35,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,40,0,0.0,4.166,0.843300157212813,3,3.7409439698414766,0.2839610332712147,13.33333333333333,0.0
10,1.2,800,40,1,0.0,22.04,11.494369078836844,26,10.147056685154892,1.2445802132153956,13.33333333333333,0.3583333333333333
10,1.2,800,40,2,0.0,12.669,7.235730425796334,17,6.203154018399417,0.7750169291110832,13.33333333333333,0.0
10,1.2,800,40,3,0.0,8.092,4.069163807724395,13,4.833483891156784,0.5536631934201278,13.33333333333333,0.0
10,1.2,800,40,4,0.0,6.172,2.3494543911163577,8,4.158990684206305,0.4199284965927693,13.33333333333333,0.0
10,1.2,800,40,5,0.0,4.74,1.2837632367567036,4,6.3535832553025005,0.6395712100487808,13.33333333333333,0.0
10,1.2,800,45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,45,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,45,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,45,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,45,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,45,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,50,0,0.0,4.022,0.712758040308227,2,3.691203159030956,0.27311052431989674,13.33333333333333,0.0
10,1.2,800,50,1,0.0,22.759,11.114335222920328,26,9.973228790351458,1.2255334234425235,13.33333333333333,0.3083333333333333
10,1.2,800,50,2,0.0,12.832,7.025320713756144,17,6.255256302174455,0.7792078775765563,13.33333333333333,0.0
10,1.2,800,50,3,0.0,8.156,4.039799993066982,11,4.9304085604769465,0.5555394813137621,13.33333333333333,0.0
10,1.2,800,50,4,0.0,6.131,2.318450822039194,7,4.2010984160538225,0.42357662271222307,13.33333333333333,0.0
10,1.2,800,50,5,0.0,4.752,1.2198294897173063,4,6.700392119987905,0.7059061957417311,13.33333333333333,0.0
10,1.2,800,55,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,55,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,55,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,55,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,55,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,55,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,60,0,0.0,3.895,0.6263923429986732,2,3.777399987247894,0.26408602032634876,13.33333333333333,0.0
10,1.2,800,60,1,0.0,22.362,11.170574637758692,29,10.078272005261175,1.223159429406482,13.33333333333333,0.2583333333333333
10,1.2,800,60,2,0.0,12.765,7.347909006429432,16,6.2298890872947394,0.7775312397351164,13.33333333333333,0.0
10,1.2,800,60,3,0.0,8.253,4.190770043029509,12,4.727576653879508,0.5488706646332334,13.33333333333333,0.0
10,1.2,800,60,4,0.0,6.092,2.347988298320298,7,4.048851476323642,0.421108134335131,13.33333333333333,0.0
10,1.2,800,60,5,0.0,4.854,1.3124048180368764,5,7.001717271192962,0.7462349613801744,13.33333333333333,0.0
10,1.2,800,65,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,65,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,65,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,65,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,65,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,65,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,70,0,0.0,3.822,0.5904783354744395,2,3.7391391082789425,0.25742537293642564,13.33333333333333,0.0
10,1.2,800,70,1,0.0,22.382,11.280395530446764,28,10.211196239617793,1.2299016162787195,13.33333333333333,0.27499999999999997
10,1.2,800,70,2,0.0,12.637,7.564155435172353,20,6.361791117088645,0.783709060477252,13.33333333333333,0.0
10,1.2,800,70,3,0.0,8.155,4.23968748258052,13,4.890943695882501,0.55126540592039,13.33333333333333,0.0
10,1.2,800,70,4,0.0,5.966,2.22256243641968,7,4.179770678997995,0.4254281737702765,13.33333333333333,0.0
10,1.2,800,70,5,0.0,4.746,1.2888541985597692,4,7.477775109903891,0.7985637429418728,13.33333333333333,0.0
10,1.2,800,75,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,75,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,75,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,75,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,75,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,75,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,80,0,0.0,3.733,0.536655381971521,1,3.7557348110865605,0.2517076894887423,13.33333333333333,0.0
10,1.2,800,80,1,0.0,21.702,11.115968727949928,25,10.164281968928833,1.238550275170603,13.33333333333333,0.3
10,1.2,800,80,2,0.0,12.776,7.396250977929867,16,6.112859419939988,0.7788930243199575,13.33333333333333,0.0
10,1.2,800,80,3,0.0,8.154,4.098668452446853,11,4.582412550027533,0.5481321114576637,13.33333333333333,0.0
10,1.2,800,80,4,0.0,6.013,2.1567295802864304,7,4.093685049238436,0.4187953224971682,13.33333333333333,0.0
10,1.2,800,80,5,0.0,4.777,1.2620871062901577,4,7.7456024186433785,0.8456120414222116,13.33333333333333,0.0
10,1.2,800,85,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,85,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,85,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,85,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,85,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,85,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,90,0,0.0,3.712,0.5208908977197887,1,3.744180231336907,0.2508836389684637,13.33333333333333,0.0
10,1.2,800,90,1,0.0,21.941,11.208708853126401,26,10.107724116066871,1.2323029290500003,13.33333333333333,0.26666666666666666
10,1.2,800,90,2,0.0,12.297,7.267710135290937,15,6.145034456747184,0.7832938600634104,13.33333333333333,0.0
10,1.2,800,90,3,0.0,8.054,4.0624607798214605,11,4.681311593440007,0.5448136142204443,13.33333333333333,0.0
10,1.2,800,90,4,0.0,5.971,2.1313614666925225,7,4.093824028743618,0.4180806099442676,13.33333333333333,0.0
10,1.2,800,90,5,0.0,4.702,1.2509039774342237,4,8.064903330731573,0.8877785057180484,13.33333333333333,0.0
10,1.2,800,95,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,95,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,95,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,95,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,95,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,95,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.2,800,100,0,0.0,3.65,0.49572749141614664,1,3.754106183156213,0.2489025798542098,13.33333333333333,0.0
10,1.2,800,100,1,0.0,22.655,11.18772274147604,28,9.929380764573942,1.236740556422145,13.33333333333333,0.3
10,1.2,800,100,2,0.0,12.962,7.44916411727155,20,6.102958814620664,0.7833376866369554,13.33333333333333,0.0
10,1.2,800,100,3,0.0,8.066,3.849475608763155,12,4.824680389857764,0.552906259403892,13.33333333333333,0.0
10,1.2,800,100,4,0.0,6.094,2.2843778983308307,7,4.172938828199802,0.42350590189347914,13.33333333333333,0.0
10,1.2,800,100,5,0.0,4.828,1.2923181056094843,4,8.482239263125873,0.9280577407707377,13.33333333333333,0.0
10,1.4,800,1,0,0.0,15.625,7.792759594784258,22,8.038768684013164,1.1110095679669423,13.33333333333333,0.016666666666666666
10,1.4,800,1,1,0.0,20.409,9.714529895527168,23,10.001143831134133,1.3595022797849101,13.33333333333333,0.3
10,1.4,800,1,2,0.0,16.708,8.555462110951806,22,8.266242967731575,1.1431708667964404,13.33333333333333,0.075
10,1.4,800,1,3,0.0,15.931,8.055751618200137,23,8.122596371919574,1.112857978727881,13.33333333333333,0.075
10,1.4,800,1,4,0.0,15.689,7.837199799718054,22,8.175500814566963,1.113529533148642,13.33333333333333,0.075
10,1.4,800,1,5,0.0,15.354,7.731135392324627,20,9.690182106164405,1.2383026475759407,13.33333333333333,0.14166666666666666
10,1.4,800,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,2,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,2,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,2,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,3,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,3,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,3,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,4,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,4,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,5,0,0.0,7.497,2.8782416985505708,9,5.393833716459094,0.6114337592974591,13.33333333333333,0.0
10,1.4,800,5,1,0.0,20.257,9.791057951815821,26,10.026081914293385,1.3516496112305736,13.33333333333333,0.2583333333333333
10,1.4,800,5,2,0.0,12.05,6.499980749952245,17,6.7936957984182715,0.9012076177173636,13.33333333333333,0.0
10,1.4,800,5,3,0.0,8.092,3.88466557461857,11,5.334560165973708,0.6404550034470208,13.33333333333333,0.0
10,1.4,800,5,4,0.0,7.741,3.2252629848310543,10,5.569087770578773,0.613286180777167,13.33333333333333,0.0
10,1.4,800,5,5,0.0,7.705,3.1400373938593207,10,7.252093759370782,0.7551248047814182,13.33333333333333,0.0
10,1.4,800,10,0,0.0,6.016,1.8786360140467,6,5.061037090395859,0.5079865020982969,13.33333333333333,0.0
10,1.4,800,10,1,0.0,20.242,9.924814252062248,28,10.119455095901614,1.3662217098802323,13.33333333333333,0.475
10,1.4,800,10,2,0.0,11.757,6.376253414632108,18,6.650000521074125,0.9092646887108606,13.33333333333333,0.008333333333333333
10,1.4,800,10,3,0.0,7.736,3.42725109235522,11,5.630518348903683,0.6351841349266225,13.33333333333333,0.0
10,1.4,800,10,4,0.0,6.18,1.9918753895682249,7,5.0861634886887375,0.513144767442814,13.33333333333333,0.0
10,1.4,800,10,5,0.0,6.063,1.8467380543654375,7,7.138263057082939,0.6745158166421976,13.33333333333333,0.0
10,1.4,800,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,15,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,15,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,15,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,15,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,15,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,20,0,0.0,4.992,1.1735899255333242,4,4.796529905546447,0.44579527857764617,13.33333333333333,0.0
10,1.4,800,20,1,0.0,20.622,9.559209930454216,26,10.166178770714476,1.359174154822083,13.33333333333333,0.40833333333333327
10,1.4,800,20,2,0.0,12.051,6.4733533275500506,17,6.904641700077901,0.8992237891824408,13.33333333333333,0.008333333333333333
10,1.4,800,20,3,0.0,7.925,3.5863961350131466,12,5.598872115412855,0.6366129208000292,13.33333333333333,0.0
10,1.4,800,20,4,0.0,6.031,1.9844336665600533,7,5.189422114460373,0.5226313405382365,13.33333333333333,0.0
10,1.4,800,20,5,0.0,4.966,1.151594620589281,4,7.013273020035697,0.6250216359597782,13.33333333333333,0.0
10,1.4,800,25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,25,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,25,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,25,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,25,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,25,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,30,0,0.0,4.648,0.882538880092472,3,4.739151865165796,0.4363860997479325,13.33333333333333,0.0
10,1.4,800,30,1,0.0,20.434,9.774414723306107,29,10.41480755836533,1.3726164087426498,13.33333333333333,0.49166666666666664
10,1.4,800,30,2,0.0,11.965,6.605255816726888,16,7.068266131847044,0.9194367714651581,13.33333333333333,0.0
10,1.4,800,30,3,0.0,7.932,3.554716868051802,13,5.630272103401741,0.629628195971312,13.33333333333333,0.0
10,1.4,800,30,4,0.0,6.077,2.039909858849707,7,5.129524023899951,0.5210072357550789,13.33333333333333,0.0
10,1.4,800,30,5,0.0,4.915,1.1300672776662688,4,7.48124757770781,0.6862637038710706,13.33333333333333,0.0
10,1.4,800,35,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,35,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,35,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,35,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,35,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,35,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,40,0,0.0,4.391,0.7594048299133314,3,4.767627396702104,0.43849246332545816,13.33333333333333,0.0
10,1.4,800,40,1,0.0,20.164,9.731382419975272,27,10.101433677566162,1.3749051485552835,13.33333333333333,0.3833333333333333
10,1.4,800,40,2,0.0,12.14,6.462829733806095,16,6.750357493253489,0.9111838020832075,13.33333333333333,0.0
10,1.4,800,40,3,0.0,8.124,3.8090856032823854,11,5.574152362730058,0.6395482672162479,13.33333333333333,0.0
10,1.4,800,40,4,0.0,6.002,1.9451940211145469,7,5.1535266874509675,0.5283157846247454,13.33333333333333,0.0
10,1.4,800,40,5,0.0,4.888,1.0614059461782672,4,8.18100379196694,0.7514752125974242,13.33333333333333,0.0
10,1.4,800,45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,45,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,45,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,45,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,45,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,45,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,50,0,0.0,4.244,0.6862469926600298,2,4.7313877802173,0.4287781884849437,13.33333333333333,0.0
10,1.4,800,50,1,0.0,20.321,10.053309307289219,29,10.100006979959925,1.3874315017659231,13.33333333333333,0.37499999999999994
10,1.4,800,50,2,0.0,12.311,6.587691300954885,15,6.9133783588424755,0.9068439654186418,13.33333333333333,0.008333333333333333
10,1.4,800,50,3,0.0,8.059,3.666191478900135,12,5.471709196280923,0.6386363651943487,13.33333333333333,0.0
10,1.4,800,50,4,0.0,6.149,1.9861378964572785,7,5.054465369976236,0.5245120904369363,13.33333333333333,0.0
10,1.4,800,50,5,0.0,4.961,1.1613904717311176,4,8.724144809496327,0.8070548550780612,13.33333333333333,0.0
10,1.4,800,55,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,55,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,55,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,55,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,55,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,55,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1.4,800,60,0,0.0,4.149,0.665764404457194,2,4.6843986970652045,0.4267243868120143,13.33333333333333,0.0
10,1.4,800,60,1,0.0,20.691,9.656643814999587,28,10.521674718834964,1.3740815444621013,13.33333333333333,0.4583333333333333
10,1.4,800,60,2,0.0,12.165,6.70512742114076,16,6.854220318300881,0.9051859193317423,13.33333333333333,0.0
